Q95,Q7min,BFI,Q710,MAF,Qmed,Q10,MaxQ,MedAMax,Max30Day,Flashiness,RBI,CV,Model,Period,Scenario,Catchment
0.913884,0.432711429,0.235953347,0.445608,12.83558819,7.7037,31.2926,197.67,82.6265,2110.409,45.33813919,0.150727384,115.2386449,CM7.ssp3,2020s,ssp3,27002
1.08108,0.525742857,0.222629877,0.590005,14.60855141,8.5773,37.087,131.26,86.859,1837.241,44.23779924,0.146942865,109.4045383,CM8.ssp3,2020s,ssp3,27002
1.2027,0.310522857,0.230757265,0.693481,13.70401058,7.921,34.7882,119.59,72.2985,1728.929,36.92009645,0.14512014,108.6439347,CM9.ssp3,2020s,ssp3,27002
1.10714,0.492677143,0.285530423,0.657381,14.56937565,9.6356,34.8848,125.28,73.701,1726.683,40.07045179,0.147167655,99.10861626,CM10.ssp3,2020s,ssp3,27002
0.85858,0.338882857,0.18175344,0.505157,13.89354723,8.052,35.432,160.58,77.611,2070.547,52.55910923,0.146274424,112.174452,CM11.ssp3,2020s,ssp3,27002
1.31156,0.561977143,0.256405227,0.695827,14.20836869,8.359,35.2322,117.37,93.743,2134.392,35.38884992,0.150570059,108.4727371,CM12.ssp3,2020s,ssp3,27002
0.7382095,0.368641429,0.1774528,0.453713,13.20632868,7.02615,34.2756,172.36,79.971,2002.483,62.23782002,0.156256895,121.8267029,CM1.ssp3,2050s,ssp3,27002
0.709418,0.322085714,0.190401959,0.384573,13.82850794,8.473,34.1374,168.16,79.431,1861.239,62.22001697,0.151055715,111.7275677,CM2.ssp3,2050s,ssp3,27002
1.133525,0.405702857,0.232977864,0.56768,15.33343101,9.0918,38.2417,126.51,77.6765,2077.228,42.42795704,0.1448611,104.1803939,CM3.ssp3,2050s,ssp3,27002
1.899025,0.550517143,0.284817115,0.864022,21.35142057,14.3525,50.0735,157.94,102.82,2600.637,33.17505035,0.157415244,95.59146927,CM4.ssp3,2050s,ssp3,27002
0.5245855,0.256334286,0.15354086,0.30524,13.79355953,7.62555,36.02,140.67,81.796,1650.171,87.65844653,0.150929872,114.2835136,CM5.ssp3,2050s,ssp3,27002
0.7852625,0.366524286,0.192764109,0.472088,13.40926487,7.94445,32.9167,183.62,83.66,1747.482,55.673676,0.14409145,113.1471259,CM6.ssp3,2050s,ssp3,27002
0.9042205,0.447238571,0.203426416,0.496759,13.36220266,7.73265,32.4045,239.56,85.3445,1706.342,46.54633466,0.154973961,115.3644041,CM7.ssp3,2050s,ssp3,27002
0.729664,0.319001429,0.171743111,0.424284,12.97824981,6.9588,33.7692,136.84,77.7695,1712.712,61.18329807,0.149911426,117.5546063,CM8.ssp3,2050s,ssp3,27002
0.87278,0.438907143,0.194826031,0.551568,13.59559085,8.35155,33.6272,112.12,75.4185,1788.276,49.59502968,0.144697845,107.2022401,CM9.ssp3,2050s,ssp3,27002
1.098265,0.468661429,0.247900358,0.575226,14.52246792,9.2109,35.0516,124.97,78.632,1671.279,40.31449605,0.151058993,102.397414,CM10.ssp3,2050s,ssp3,27002
0.892684,0.435667143,0.217284216,0.548784,13.89504982,8.4043,34.6297,148.85,81.5915,1742.878,50.29114446,0.144588959,108.813369,CM11.ssp3,2050s,ssp3,27002
1.220575,0.495355714,0.271294828,0.65569,14.85201551,9.0968,36.1621,204.6,91.55,2069.362,38.09368535,0.158913735,106.8608379,CM12.ssp3,2050s,ssp3,27002
0.663684,0.30859,0.140967887,0.368124,13.53215994,6.889,35.589,161.58,88.764,2300.375,71.29537551,0.163715329,122.317247,CM1.ssp3,2080s,ssp3,27002
0.626606,0.247004286,0.138387824,0.388251,13.8653817,7.7026,35.3304,180.52,84.1465,2073.825,73.25368733,0.158436771,117.430039,CM2.ssp3,2080s,ssp3,27002
0.748778,0.332651429,0.182869814,0.422222,14.82311348,8.869,37.2202,151.6,86.8675,1842.004,62.90142071,0.152505726,109.8717439,CM3.ssp3,2080s,ssp3,27002
1.11676,0.451414286,0.228327541,0.537317,20.34708551,13.337,47.9978,227.12,112.51,2231.077,54.77649629,0.165106022,102.8579245,CM4.ssp3,2080s,ssp3,27002
0.474836,0.256131429,0.096849798,0.312008,13.71401927,6.4305,36.9448,137.71,86.028,2022.393,103.5561752,0.15985143,125.2030132,CM5.ssp3,2080s,ssp3,27002
0.634446,0.334935714,0.154248511,0.345126,12.96803446,7.3515,32.9474,159.78,78.421,1925.027,69.15955022,0.145168197,116.8073812,CM6.ssp3,2080s,ssp3,27002
0.660376,0.366241429,0.159034339,0.399705,12.84250941,7.3997,31.9884,160.18,79.407,1901.145,63.61709087,0.156805326,117.6719686,CM7.ssp3,2080s,ssp3,27002
0.687882,0.37766,0.147522979,0.433948,13.06101603,6.5433,35.17,124.98,82.7985,1881.786,67.25135997,0.15024863,121.4122267,CM8.ssp3,2080s,ssp3,27002
0.721464,0.45265,0.171165391,0.466304,13.67390909,7.8973,35.2384,168.28,87.437,1610.758,63.91919763,0.15746797,114.6026456,CM9.ssp3,2080s,ssp3,27002
0.84867,0.432644286,0.201089391,0.553978,14.43934949,8.0545,36.4256,126.87,79.611,1634.21,56.32837263,0.154440062,109.7973833,CM10.ssp3,2080s,ssp3,27002
0.74676,0.347471429,0.159234116,0.498559,13.52662388,7.76,34.1722,144.16,73.873,2083.483,58.83978788,0.143599105,113.2780626,CM11.ssp3,2080s,ssp3,27002
1.1836,0.381507143,0.23111632,0.663268,14.08511521,7.6483,36.215,214.65,100.935,1949.921,40.20885434,0.157787576,119.8556539,CM12.ssp3,2080s,ssp3,27002
0.9955585,0.394152857,0.253505368,0.578168,13.7437918,8.52065,33.6741,134.34,75.1515,1498.363,42.96065977,0.144622814,104.7550503,CM1.ssp5,Baseline,ssp5,27002
1.15492,0.390175714,0.241018177,0.674274,14.12061546,9.49915,32.6702,157.1,69.8155,1771.88,36.04444464,0.137995657,101.1567148,CM2.ssp5,Baseline,ssp5,27002
1.11332,0.344182857,0.249672576,0.502944,13.38493021,8.4161,32.0879,114.99,74.689,1561.7,37.35493838,0.140462536,103.9919922,CM3.ssp5,Baseline,ssp5,27002
1.009625,0.447362857,0.226206592,0.576597,13.25392407,8.17425,32.6452,113.25,80.6075,1640.91,41.3981924,0.143097331,108.4090429,CM4.ssp5,Baseline,ssp5,27002
1.0583,0.416201429,0.244018227,0.53541,13.7977398,8.8806,33.2999,153.89,73.144,1790.808,40.59052254,0.140186842,102.7041059,CM5.ssp5,Baseline,ssp5,27002
1.116,0.381507143,0.248521778,0.520875,13.09241397,7.927,31.8297,126.9,73.51,1594.748,37.37293907,0.132635872,105.9505322,CM6.ssp5,Baseline,ssp5,27002
1.13764,0.413855714,0.250141757,0.561565,13.63167044,8.8459,32.1691,141.55,77.55,1502.057,36.4959917,0.141420998,103.5323571,CM7.ssp5,Baseline,ssp5,27002
1.112985,0.437888571,0.244674154,0.693109,13.22350543,7.69615,33.3634,114.29,76.9395,1591.448,38.89899684,0.143307757,108.1713107,CM8.ssp5,Baseline,ssp5,27002
1.297165,0.383371429,0.257455693,0.70655,13.61350745,8.62705,32.091,108.63,76.873,1551.833,31.91498383,0.144428139,102.9657167,CM9.ssp5,Baseline,ssp5,27002
1.13241,0.462044286,0.249389061,0.678004,13.86027113,8.7384,33.7276,106.93,74.48,1722.536,38.04651142,0.147460758,102.6102414,CM10.ssp5,Baseline,ssp5,27002
1.038055,0.5022,0.242326319,0.538239,13.22122176,8.11135,31.9166,117.23,74.3665,1738.261,40.41977545,0.133742173,105.4119343,CM11.ssp5,Baseline,ssp5,27002
1.17025,0.51285,0.257602922,0.655637,13.56059928,8.91925,32.2799,97.317,71.165,1653.241,35.61867122,0.138536918,100.1031415,CM12.ssp5,Baseline,ssp5,27002
0.982764,0.302011429,0.216298136,0.453551,14.23498166,8.3143,34.9916,388.09,81.749,2094.3129,45.82035972,0.150474307,114.2291887,CM1.ssp5,2020s,ssp5,27002
0.952904,0.343225714,0.212406039,0.473516,14.39177537,9.2258,33.8972,203.82,85.7675,1846.839,45.75025396,0.160710715,111.4846369,CM2.ssp5,2020s,ssp5,27002
1.03962,0.479287143,0.270834006,0.561472,15.33042347,10.418,35.7284,143.24,86.9345,1653.899,44.40276255,0.147499501,99.95754625,CM3.ssp5,2020s,ssp5,27002
1.59216,0.450232857,0.324736039,0.754497,20.54714971,14.55,45.8492,175.61,112.54,2182.451,36.47472616,0.155551884,93.96635426,CM4.ssp5,2020s,ssp5,27002
0.75834,0.30718,0.177326775,0.437834,13.38940493,7.5289,34.8248,123.65,78.0745,1893.222,59.71701348,0.145875113,113.3759014,CM5.ssp5,2020s,ssp5,27002
1.18798,0.478917143,0.243095154,0.657187,14.1582419,8.6624,34.5606,182.3,77.805,1778.147,36.82772437,0.141769513,105.4843357,CM6.ssp5,2020s,ssp5,27002
1.09656,0.420797143,0.247639678,0.667011,13.06494996,8.3083,31.3608,176.92,81.2575,1616.644,37.1795433,0.146269893,107.3880173,CM7.ssp5,2020s,ssp5,27002
0.977018,0.383362857,0.216987279,0.519196,14.43955615,8.3645,36.5778,114.15,83.2615,2095.347,48.30719598,0.147551756,109.9487075,CM8.ssp5,2020s,ssp5,27002
1.16926,0.400564286,0.217266974,0.665355,13.52483515,7.7821,33.878,160.11,78.8085,1897.585,37.72830679,0.152973434,111.5780798,CM9.ssp5,2020s,ssp5,27002
1.17918,0.58153,0.275520882,0.596457,14.28385382,9.0902,34.123,123.3,66.9625,1726.701,37.23536695,0.145106832,99.95442938,CM10.ssp5,2020s,ssp5,27002
0.625696,0.348225714,0.141147354,0.354194,14.04773053,7.2095,37.5904,136.01,88.387,1897.36,77.04955761,0.149431182,119.1022474,CM11.ssp5,2020s,ssp5,27002
1.4644,0.628604286,0.272354923,0.748366,14.48587729,8.7406,34.6438,121.48,92.673,1749.426,31.64982245,0.155891559,107.4987739,CM12.ssp5,2020s,ssp5,27002
0.694875,0.245438571,0.17032899,0.43731,13.15351546,6.7606,35.0351,200,84.985,1929.905,67.33980932,0.156230581,123.5927238,CM1.ssp5,2050s,ssp5,27002
0.6239515,0.321882857,0.153676552,0.374697,13.92226059,7.9598,34.8922,169.36,91.986,1720.295,74.29159157,0.159067102,116.2811747,CM2.ssp5,2050s,ssp5,27002
0.89275,0.384532857,0.199977695,0.540464,15.13606308,8.95175,37.8188,147.82,84.2675,1688.808,53.06244749,0.144825852,106.8337794,CM3.ssp5,2050s,ssp5,27002
1.636585,0.508308571,0.250982816,0.825952,20.89445834,13.7745,49.5397,189.67,111.15,2205.857,38.06218437,0.157561821,98.94483918,CM4.ssp5,2050s,ssp5,27002
0.5612495,0.313998571,0.117653252,0.361701,13.88954385,7.0336,37.1373,156.99,98.7345,2043.252,85.19214716,0.156036195,122.5283688,CM5.ssp5,2050s,ssp5,27002
0.700601,0.317848571,0.160579608,0.419587,13.23876069,7.22985,33.7772,136.85,80.1835,1832.766,62.00761917,0.144262007,114.7240394,CM6.ssp5,2050s,ssp5,27002
0.849585,0.429498571,0.179228074,0.45306,12.1551828,6.7285,30.2052,142.34,80.9185,1855.716,47.32369333,0.151043608,118.7487916,CM7.ssp5,2050s,ssp5,27002
0.6305035,0.329908571,0.153913415,0.373056,14.14058024,7.6639,37.3323,202.9,85.4815,1881.092,75.95857914,0.15429326,119.484192,CM8.ssp5,2050s,ssp5,27002
0.8646445,0.347434286,0.192844209,0.455171,13.87065247,8.0951,35.3196,153.25,76.0965,2068.67,53.7682828,0.152843311,113.1063578,CM9.ssp5,2050s,ssp5,27002
1.131485,0.460415714,0.234011457,0.606909,14.82384686,9.2122,36.518,170.62,74.8935,1727.815,40.72396011,0.150588822,103.759654,CM10.ssp5,2050s,ssp5,27002
0.6657925,0.352192857,0.156953312,0.42296,14.14130721,7.87115,36.7921,148.2,83.2035,1908.202,72.00238813,0.144559972,114.3642109,CM11.ssp5,2050s,ssp5,27002
1.053795,0.483595714,0.212456644,0.525077,14.64816508,7.7777,36.6485,171.14,99.1745,1986.173,46.90855432,0.162985148,118.0576041,CM12.ssp5,2050s,ssp5,27002
0.511504,0.263065714,0.112544895,0.314354,13.10588094,6.5526,35.917,192.55,83.012,2047.766,91.55901029,0.15781004,125.4352727,CM1.ssp5,2080s,ssp5,27002
0.506322,0.256318571,0.121486547,0.32729,13.37843605,6.8129,35.7252,148.21,88.692,1795.891,94.9253637,0.161351924,123.6463735,CM2.ssp5,2080s,ssp5,27002
0.831314,0.37464,0.184747048,0.473494,14.70280596,8.8316,36.8238,134.69,84.515,2036.154,57.82724698,0.148471027,109.2415548,CM3.ssp5,2080s,ssp5,27002
1.48136,0.552684286,0.231635505,0.751893,20.1713464,13.007,48.4512,188.82,110.12,2540.483,41.81373873,0.161255019,102.3324962,CM4.ssp5,2080s,ssp5,27002
0.399512,0.24485,0.083911961,0.275209,14.46396891,7.0385,39.9446,195.36,92.4705,2064.078,132.0365846,0.164468711,128.7841793,CM5.ssp5,2080s,ssp5,27002
0.544284,0.296974286,0.12716864,0.339241,13.99244338,7.1545,35.9596,262.79,94.2635,2089.677,86.72788471,0.16466727,125.3456174,CM6.ssp5,2080s,ssp5,27002
0.5313,0.286348571,0.134563217,0.311215,12.27452816,6.0471,32.6848,225.79,80.139,1886.405,82.73367212,0.160551272,128.6834148,CM7.ssp5,2080s,ssp5,27002
0.64208,0.253178571,0.156992954,0.38207,12.84261454,6.5758,34.7448,140,87.6175,1952.298,73.30831049,0.152056389,125.7414361,CM8.ssp5,2080s,ssp5,27002
0.817448,0.371437143,0.195742274,0.462156,13.91217106,7.5039,35.7602,190.76,83.2665,2027.988,56.83639816,0.155911127,115.3992918,CM9.ssp5,2080s,ssp5,27002
0.788618,0.360097143,0.186028115,0.463575,13.77372444,7.6593,35.4308,120.39,80.912,1727.861,57.94136071,0.152710948,111.1985532,CM10.ssp5,2080s,ssp5,27002
0.821718,0.387202857,0.178738857,0.52547,12.76331311,6.9055,32.6422,151.42,73.0215,1546.415,51.96429919,0.144579598,113.5056067,CM11.ssp5,2080s,ssp5,27002
0.885412,0.441408571,0.205989638,0.508435,15.0653209,8.3575,38.4178,179.72,98.6275,1855.845,57.52259965,0.167760309,115.5748411,CM12.ssp5,2080s,ssp5,27002
6.161975,5.340871429,0.503114717,5.54816,17.8686882,13.7785,35.0889,99.221,63.3255,1373.046,6.799735474,0.102665934,66.62513473,CM1.ssp1,Baseline,ssp1,30007
6.378995,5.510171429,0.493120387,5.6971,18.18044891,14.8125,34.3065,90.162,65.4705,1523.219,6.425338161,0.100119397,63.99227106,CM2.ssp1,Baseline,ssp1,30007
6.28701,5.354028571,0.502428577,5.50909,17.61524008,13.9475,33.8875,86.121,61.177,1444.603,6.51216556,0.09938252,65.54642533,CM3.ssp1,Baseline,ssp1,30007
6.238925,5.530685714,0.496194627,5.6447,17.47756731,13.5635,34.0158,126.82,63.428,1580.492,6.680533906,0.097361541,67.34412444,CM4.ssp1,Baseline,ssp1,30007
6.251985,5.446842857,0.504060521,5.58996,18.00369126,14.716,33.5762,89.965,59.445,1369.039,6.39196991,0.09780668,62.67579053,CM5.ssp1,Baseline,ssp1,30007
6.266265,5.3488,0.502832168,5.47751,17.39785273,13.2495,33.8769,97.931,63.392,1513.899,6.594382778,0.094016768,66.93020236,CM6.ssp1,Baseline,ssp1,30007
6.321585,5.345842857,0.504034485,5.53545,17.78796942,14.1295,33.805,96.683,62.4425,1440.545,6.448311618,0.100040401,65.24855198,CM7.ssp1,Baseline,ssp1,30007
6.43676,5.455014286,0.496233007,5.63794,17.39077182,13.264,34.6335,98.173,61.4735,1440.214,6.522815827,0.099105912,67.63934361,CM8.ssp1,Baseline,ssp1,30007
6.49467,5.617671429,0.503870843,5.77946,17.87992921,14.2,33.7216,86.161,66.833,1316.73,6.252242223,0.102722405,64.11054367,CM9.ssp1,Baseline,ssp1,30007
6.334915,5.376771429,0.498862828,5.66655,17.93919992,14.1645,34.9628,81.762,61.975,1510.018,6.692615449,0.104968833,65.34766779,CM10.ssp1,Baseline,ssp1,30007
6.189225,5.518657143,0.502019367,5.55167,17.48119809,13.457,34.0763,86.067,62.7215,1572.282,6.70558107,0.094263478,66.63730009,CM11.ssp1,Baseline,ssp1,30007
6.320285,5.534442857,0.505671599,5.64828,17.75178796,14.2195,33.9592,79.368,59.4615,1485.409,6.435833194,0.099475296,63.50666752,CM12.ssp1,Baseline,ssp1,30007
6.06586,5.333214286,0.486805769,5.51396,17.66782678,13.673,35.0698,85.369,65.5585,1478.854,7.071841421,0.104206711,67.85205954,CM1.ssp1,2020s,ssp1,30007
6.1028,5.4167,0.446141746,5.48987,18.58265917,14.49,36.7258,122.14,76.4195,2083.863,7.356885364,0.109802984,72.41286,CM2.ssp1,2020s,ssp1,30007
6.25074,5.304857143,0.507930456,5.51736,18.8348619,15.436,35.6988,112.11,62.758,1581.681,6.857876027,0.104175533,64.0316884,CM3.ssp1,2020s,ssp1,30007
6.22194,5.312814286,0.47095701,5.40172,20.4918916,16.194,39.6982,145.32,74.9785,1878.56,7.857742119,0.112912987,70.23755276,CM4.ssp1,2020s,ssp1,30007
6.05934,5.273314286,0.499047345,5.52737,16.18263293,12.923,30.9284,93.402,58.4595,1411.297,6.218928134,0.09592762,65.40538362,CM5.ssp1,2020s,ssp1,30007
6.04782,5.292071429,0.491804223,5.55547,17.4632498,13.365,34.4572,102.55,62.675,1485.154,6.886646759,0.099069662,68.2293132,CM6.ssp1,2020s,ssp1,30007
6.2461,5.510371429,0.518020007,5.57905,17.07096227,13.484,32.637,128.33,66.202,1542.181,6.391508301,0.102939925,66.83784551,CM7.ssp1,2020s,ssp1,30007
6.35652,5.464714286,0.490315125,5.58914,17.86402165,13.487,35.4682,123.75,64.437,1685.404,6.932787123,0.10372907,70.24919849,CM8.ssp1,2020s,ssp1,30007
6.31788,5.5433,0.491827628,5.65868,17.91420308,13.92,35.0248,102.12,62.044,1477.255,6.662709643,0.103838667,66.98300141,CM9.ssp1,2020s,ssp1,30007
6.27192,5.589157143,0.477383462,5.63505,18.2140788,13.793,37.0322,109.85,62.7625,1487.782,6.891828977,0.10654902,68.14814972,CM10.ssp1,2020s,ssp1,30007
6.13346,5.556514286,0.466914002,5.57482,17.5111476,13.064,35.0334,107.86,62.906,1491.441,6.867901641,0.09671745,69.8867957,CM11.ssp1,2020s,ssp1,30007
6.73864,5.549142857,0.510661126,5.85867,18.44197556,14.161,35.7068,101.69,75.2045,1604.087,6.579576888,0.110766298,68.39981547,CM12.ssp1,2020s,ssp1,30007
6.03364,5.435314286,0.47397159,5.49025,17.0562438,12.786,33.9172,197.3,61.825,1870.021,6.937255123,0.107191054,73.85716204,CM1.ssp1,2050s,ssp1,30007
6.072885,5.260857143,0.45800604,5.49572,19.83467291,15.784,38.23,151.86,71.429,1851.868,7.609604002,0.110723453,69.57418569,CM2.ssp1,2050s,ssp1,30007
6.31268,5.378771429,0.499864813,5.62979,18.26313789,14.566,34.9708,93.812,62.441,1466.45,6.693892293,0.101212038,65.45476705,CM3.ssp1,2050s,ssp1,30007
6.33024,5.357357143,0.4504165,5.61705,20.34128411,15.1135,41.2436,119.23,78.879,1828.027,8.053967938,0.114402822,73.6963853,CM4.ssp1,2050s,ssp1,30007
6.04316,5.412657143,0.440381357,5.49226,18.70322135,13.9615,36.9622,137.11,78.4515,1679.121,7.512898881,0.109244603,74.15213143,CM5.ssp1,2050s,ssp1,30007
6.037455,5.315885714,0.465300578,5.46465,18.10888574,13.9415,35.9385,130.32,68.1935,1865.92,7.1536351,0.103805862,70.11907749,CM6.ssp1,2050s,ssp1,30007
5.98624,5.333942857,0.482515719,5.45389,16.70396358,12.9925,32.4204,84.065,61.977,1359.368,6.614577765,0.102870347,67.74914454,CM7.ssp1,2050s,ssp1,30007
5.95324,5.199214286,0.450536527,5.42838,18.0720641,13.8985,36.3811,93.722,62.635,1488.945,7.323995001,0.104581494,69.21610106,CM8.ssp1,2050s,ssp1,30007
6.246785,5.504357143,0.492475508,5.56547,17.98211253,14.233,34.7417,116.79,65.398,1498.441,6.757163885,0.106773542,66.80528996,CM9.ssp1,2050s,ssp1,30007
6.394685,5.440871429,0.489283076,5.71001,18.36850779,14.254,36.3031,93.122,65.95,1508.938,6.72961217,0.106997947,66.32217917,CM10.ssp1,2050s,ssp1,30007
6.14297,5.404157143,0.505535378,5.63006,17.27658514,13.6555,33.3488,103.7,61.9915,1454.642,6.57396992,0.097127403,65.51738261,CM11.ssp1,2050s,ssp1,30007
6.738085,5.538671429,0.533831227,5.74261,17.69665115,13.768,33.5789,120.47,62.678,1428.044,6.124959837,0.106070825,64.72918703,CM12.ssp1,2050s,ssp1,30007
6.10184,5.244885714,0.4667113,5.57886,17.2779189,12.747,34.8154,99.629,74.5155,1451.139,7.045973018,0.108569395,73.23184553,CM1.ssp1,2080s,ssp1,30007
6.45824,5.464685714,0.482736209,5.6808,20.27753424,16.661,38.5682,156.81,68.289,1729.919,7.203696363,0.112825715,66.93312718,CM2.ssp1,2080s,ssp1,30007
6.27752,5.509371429,0.467756743,5.59101,18.86322352,14.107,38.0224,100.36,67.1875,1482.485,7.271087946,0.104588065,69.2389189,CM3.ssp1,2080s,ssp1,30007
6.29668,5.543528571,0.42305654,5.62137,21.00192095,14.952,44.3248,146.46,84.7345,1867.186,8.576170299,0.118496532,77.06598724,CM4.ssp1,2080s,ssp1,30007
6.07436,5.336857143,0.448846543,5.48103,18.28598242,13.539,36.5674,111.45,73.1335,1795.146,7.308588888,0.107064454,71.7692898,CM5.ssp1,2080s,ssp1,30007
5.90226,5.348942857,0.457623999,5.44869,17.22025073,12.888,34.8698,108.34,66.7155,1644.386,7.10612545,0.100263979,72.18805753,CM6.ssp1,2080s,ssp1,30007
6.0186,5.374642857,0.494338968,5.51166,17.12428223,12.788,33.6644,137.02,66.387,2051.035,6.757318978,0.105484055,70.39376142,CM7.ssp1,2080s,ssp1,30007
6.00906,5.448371429,0.435621244,5.50186,18.81496855,13.737,38.7656,110.04,71.07,1615.173,7.817528865,0.107510244,72.56075036,CM8.ssp1,2080s,ssp1,30007
6.5012,5.573157143,0.483793112,5.68361,18.79129689,14.532,37.1658,88.331,68.9605,1566.701,6.862210054,0.106051273,67.21279807,CM9.ssp1,2080s,ssp1,30007
6.55466,5.523514286,0.498299262,5.74288,18.81961448,14.629,36.8568,123.86,66.6135,1780.128,6.697769221,0.108608179,66.78307267,CM10.ssp1,2080s,ssp1,30007
6.2114,5.536928571,0.499285669,5.63279,17.07279125,12.972,33.713,101.15,60.1075,1573.595,6.684644364,0.096774699,67.8755856,CM11.ssp1,2080s,ssp1,30007
6.30956,5.306242857,0.489378615,5.54108,18.13769489,14,35.5154,90,64.319,1557.696,6.7851641,0.107212207,67.46724513,CM12.ssp1,2080s,ssp1,30007
6.161975,5.340871429,0.503111207,5.54816,17.86866377,13.7785,35.0889,99.221,63.3255,1373.046,6.799735474,0.102666011,66.62521021,CM1.ssp3,Baseline,ssp3,30007
6.378995,5.510157143,0.493113577,5.6971,18.18049719,14.813,34.3065,90.161,65.4705,1523.225,6.425447896,0.100119361,63.99247938,CM2.ssp3,Baseline,ssp3,30007
6.28701,5.354028571,0.502424385,5.50909,17.61523775,13.9475,33.8875,86.121,61.177,1444.603,6.51216556,0.0993825,65.54646374,CM3.ssp3,Baseline,ssp3,30007
6.238925,5.530685714,0.496195057,5.6447,17.47755216,13.563,34.0158,126.82,63.428,1580.492,6.680533906,0.09736163,67.3441125,CM4.ssp3,Baseline,ssp3,30007
6.251985,5.446842857,0.504061244,5.58996,18.00366545,14.716,33.5759,89.965,59.445,1369.037,6.39196991,0.097806811,62.67573245,CM5.ssp3,Baseline,ssp3,30007
6.266265,5.3488,0.502831897,5.47751,17.3978621,13.2495,33.8769,97.931,63.392,1513.899,6.594382778,0.094016689,66.93019903,CM6.ssp3,Baseline,ssp3,30007
6.321585,5.345842857,0.504039248,5.53545,17.78799971,14.1295,33.805,96.681,62.4425,1440.545,6.448335346,0.100040526,65.24848373,CM7.ssp3,Baseline,ssp3,30007
6.43676,5.455014286,0.496233235,5.63794,17.39076385,13.264,34.6335,98.173,61.4735,1440.213,6.522815827,0.099105916,67.63936964,CM8.ssp3,Baseline,ssp3,30007
6.49467,5.617671429,0.503871136,5.77946,17.87991881,14.2,33.7216,86.161,66.833,1316.731,6.252242223,0.102722418,64.11053907,CM9.ssp3,Baseline,ssp3,30007
6.334915,5.376771429,0.498866065,5.66655,17.93923384,14.1645,34.9628,81.763,61.975,1510.019,6.692749626,0.104968771,65.34763561,CM10.ssp3,Baseline,ssp3,30007
6.189225,5.518657143,0.502018864,5.55167,17.48121561,13.4575,34.0766,86.067,62.7215,1572.284,6.70558107,0.094263359,66.63731532,CM11.ssp3,Baseline,ssp3,30007
6.320285,5.534442857,0.505678353,5.64828,17.75174861,14.2195,33.9592,79.367,59.4615,1485.409,6.435833194,0.099475359,63.50663571,CM12.ssp3,Baseline,ssp3,30007
6.19708,5.407714286,0.493443047,5.51786,17.72301801,13.56,34.859,107.53,66.8,1478.854,6.814564279,0.105208515,67.45133784,CM1.ssp3,2020s,ssp3,30007
6.15772,5.552685714,0.474014115,5.53264,18.01802884,14.465,34.7866,91.548,68.378,1486.192,6.79849035,0.106588336,67.07859966,CM2.ssp3,2020s,ssp3,30007
6.28756,5.425242857,0.49379279,5.54116,18.72890853,15.057,36.1804,93.361,64.9145,1401.311,6.84058681,0.104588608,64.52565471,CM3.ssp3,2020s,ssp3,30007
6.2698,5.321757143,0.449028078,5.42233,20.52945115,16.02,40.5642,140.69,79.626,1701.001,7.957893394,0.114177634,71.10673521,CM4.ssp3,2020s,ssp3,30007
6.01946,5.3602,0.49048782,5.55415,16.63833364,13.049,31.8378,116.64,61.835,1560.667,6.477823592,0.098168963,67.56668591,CM5.ssp3,2020s,ssp3,30007
6.18166,5.340628571,0.481340714,5.54517,17.7925942,13.744,34.9494,89.3,67.563,1644.684,6.808300683,0.098692586,68.42919898,CM6.ssp3,2020s,ssp3,30007
6,5.399642857,0.496297291,5.40326,16.89511538,13.068,32.8928,155.83,66.374,1732.886,6.707266667,0.102479628,70.20676474,CM7.ssp3,2020s,ssp3,30007
6.16286,5.431714286,0.464583425,5.5153,18.4053058,13.967,36.7576,102.63,69.73,1679.481,7.223659145,0.103478882,70.12684445,CM8.ssp3,2020s,ssp3,30007
6.23802,5.209457143,0.479962237,5.63609,17.51012756,13.347,35.057,102.41,58.961,1686.166,6.801036226,0.102396899,68.8959076,CM9.ssp3,2020s,ssp3,30007
6.33764,5.531685714,0.514807875,5.63213,18.57178274,14.848,35.7782,92.63,61.5245,1481.975,6.773751744,0.107407404,63.77940565,CM10.ssp3,2020s,ssp3,30007
5.95792,5.284114286,0.443644705,5.48453,17.9143353,13.233,36.269,109.28,65.8465,1821.772,7.326382362,0.103387608,71.83725806,CM11.ssp3,2020s,ssp3,30007
6.4843,5.566828571,0.499249411,5.70745,18.04068229,13.757,35.6952,94.542,72.348,1833.571,6.716283947,0.107046906,68.43981365,CM12.ssp3,2020s,ssp3,30007
5.82344,5.346428571,0.45296675,5.39675,17.12211767,12.319,35.4276,123.25,65.9925,1762.738,7.488709423,0.108024338,75.71830139,CM1.ssp3,2050s,ssp3,30007
5.8881,5.264,0.4375174,5.36725,18.34807028,14.243,35.747,133.09,75.661,1723.264,7.611521543,0.111350852,73.02198241,CM2.ssp3,2050s,ssp3,30007
6.275525,5.429471429,0.478058846,5.55953,19.08949093,14.4105,38.316,97.69,64.84,1816.272,7.30891041,0.10591373,68.25237946,CM3.ssp3,2050s,ssp3,30007
6.2419,5.451628571,0.43083271,5.54522,21.29979872,15.102,44.8769,120.57,85.217,2218.668,8.798578958,0.120420106,76.65054952,CM4.ssp3,2050s,ssp3,30007
