"Model","Scenario","Catchment","Period","Pct_Q95","Pct_BFI"
"CM4.ssp3","ssp3",30007,"2080s",-6.76983614965719,-20.6868789908159
"CM5.ssp3","ssp3",30007,"2080s",-10.3017681584329,-26.0098903775272
"CM6.ssp3","ssp3",30007,"2080s",-9.13821869965601,-13.9592361619812
"CM7.ssp3","ssp3",30007,"2080s",-9.78433415037526,-12.4474687733047
"CM8.ssp3","ssp3",30007,"2080s",-10.9402867281054,-8.8405140780222
"CM9.ssp3","ssp3",30007,"2080s",-9.0318676699509,-10.210732332959
"CM10.ssp3","ssp3",30007,"2080s",-5.91444399806469,-8.34853158432415
"CM11.ssp3","ssp3",30007,"2080s",-5.02300368786077,-14.2302493238581
"CM12.ssp3","ssp3",30007,"2080s",-0.318102743784498,-3.15777705437985
"CM1.ssp5","ssp5",30007,"2080s",-10.0960325220404,-19.4836815970095
"CM2.ssp5","ssp5",30007,"2080s",-11.4061070748605,-17.17859813034
"CM3.ssp5","ssp5",30007,"2080s",-6.0857227839625,-12.6022629496023
"CM4.ssp5","ssp5",30007,"2080s",-5.37248003462135,-20.7749680287287
"CM5.ssp5","ssp5",30007,"2080s",-11.2228625537231,-29.1527938904479
"CM6.ssp5","ssp5",30007,"2080s",-10.8974803970148,-20.6737044942856
"CM7.ssp5","ssp5",30007,"2080s",-12.339389567648,-15.1161456116759
"CM8.ssp5","ssp5",30007,"2080s",-10.1877342016791,-7.42405629752212
"CM9.ssp5","ssp5",30007,"2080s",-10.8465865086294,-11.5558579340734
"CM10.ssp5","ssp5",30007,"2080s",-7.44153631106336,-8.49741126137009
"CM11.ssp5","ssp5",30007,"2080s",-4.01641562554278,-8.91203397717037
"CM12.ssp5","ssp5",30007,"2080s",-5.48251894301983,-8.25025405108666
"CM1.ssp1","ssp1",32012,"2080s",-1.42038564472011,-6.26563692340516
"CM2.ssp1","ssp1",32012,"2080s",-0.790822692888326,-1.28387860979588
"CM3.ssp1","ssp1",32012,"2080s",0.264483415036821,-7.16100887598256
"CM4.ssp1","ssp1",32012,"2080s",4.49162747136256,-14.360349109738
"CM5.ssp1","ssp1",32012,"2080s",-5.20052526750316,-12.6796415995645
"CM6.ssp1","ssp1",32012,"2080s",-7.89836319026653,-7.52818157048919
"CM7.ssp1","ssp1",32012,"2080s",-8.86590819136484,-4.49753607565772
"CM8.ssp1","ssp1",32012,"2080s",-9.47875565892762,-12.5062052960861
"CM9.ssp1","ssp1",32012,"2080s",-1.32219202661682,-2.82288590117678
"CM10.ssp1","ssp1",32012,"2080s",4.28315144266706,-0.549152524616257
"CM11.ssp1","ssp1",32012,"2080s",-2.53514962977031,-0.666324241008425
"CM12.ssp1","ssp1",32012,"2080s",-3.60323670126334,-4.45142843591776
"CM1.ssp3","ssp3",32012,"2080s",-9.8056170083536,-16.7895328737839
"CM2.ssp3","ssp3",32012,"2080s",-17.5384262914793,-19.8580278841197
"CM3.ssp3","ssp3",32012,"2080s",-12.9782180219336,-14.2904081213774
"CM4.ssp3","ssp3",32012,"2080s",-11.3209760917222,-22.27397754944
"CM5.ssp3","ssp3",32012,"2080s",-19.1875527518949,-29.7619143710407
"CM6.ssp3","ssp3",32012,"2080s",-15.2446812086176,-13.3785979733718
"CM7.ssp3","ssp3",32012,"2080s",-14.7313195280723,-15.1154015673017
"CM8.ssp3","ssp3",32012,"2080s",-17.7605183370021,-14.0040456968435
"CM9.ssp3","ssp3",32012,"2080s",-11.886854317491,-10.4794714967908
"CM10.ssp3","ssp3",32012,"2080s",-10.6916828624109,-10.433007909339
"CM11.ssp3","ssp3",32012,"2080s",-10.8079821810833,-13.2417004496714
"CM12.ssp3","ssp3",32012,"2080s",-4.49509846269031,-3.98345848928516
"CM1.ssp5","ssp5",32012,"2080s",-18.4363315034576,-25.1264275517248
"CM2.ssp5","ssp5",32012,"2080s",-20.387515393018,-23.9013220295219
"CM3.ssp5","ssp5",32012,"2080s",-8.7321642155624,-15.8452217529689
"CM4.ssp5","ssp5",32012,"2080s",-5.71884359272562,-23.1285654693424
"CM5.ssp5","ssp5",32012,"2080s",-21.4159603410469,-33.3358507648081
"CM6.ssp5","ssp5",32012,"2080s",-17.531845528182,-22.7144853732365
"CM7.ssp5","ssp5",32012,"2080s",-21.1112701794572,-18.420922471026
"CM8.ssp5","ssp5",32012,"2080s",-15.6796943140757,-11.6299747067122
"CM9.ssp5","ssp5",32012,"2080s",-12.6753820436949,-10.7533045271167
"CM10.ssp5","ssp5",32012,"2080s",-13.339479410641,-10.5111218309904
"CM11.ssp5","ssp5",32012,"2080s",-10.1895220971494,-8.84752125956199
"CM12.ssp5","ssp5",32012,"2080s",-10.895276176842,-10.5836167903629
"CM1.ssp1","ssp1",33001,"2080s",-2.08839242350655,-7.676553810239
"CM2.ssp1","ssp1",33001,"2080s",-0.100427534360548,-1.64777035883162
"CM3.ssp1","ssp1",33001,"2080s",-1.35483682179778,-6.3160023501639
"CM4.ssp1","ssp1",33001,"2080s",4.87563828034921,-18.5058574339073
"CM5.ssp1","ssp1",33001,"2080s",-5.43453412638045,-13.2741718237035
"CM6.ssp1","ssp1",33001,"2080s",-7.71373991674799,-7.32322853203123
"CM7.ssp1","ssp1",33001,"2080s",-8.47698744769876,-4.89803153834733
"CM8.ssp1","ssp1",33001,"2080s",-9.3342144391211,-12.5969549678837
"CM9.ssp1","ssp1",33001,"2080s",0.0160129417416287,4.25405081461889
"CM10.ssp1","ssp1",33001,"2080s",3.10982897177004,4.54308910076317
"CM11.ssp1","ssp1",33001,"2080s",2.43701156611442,0.688172526331947
"CM12.ssp1","ssp1",33001,"2080s",-5.08283265334917,-8.47913310026467
"CM1.ssp3","ssp3",33001,"2080s",-9.54597980271643,-17.4344747335571
"CM2.ssp3","ssp3",33001,"2080s",-15.7753210606787,-19.4698754099073
"CM3.ssp3","ssp3",33001,"2080s",-12.0915319563409,-16.5225892967913
"CM4.ssp3","ssp3",33001,"2080s",-8.7300280019766,-28.7671491471614
"CM5.ssp3","ssp3",33001,"2080s",-18.0803936971873,-29.7214598023699
"CM6.ssp3","ssp3",33001,"2080s",-14.1470006756926,-13.331889161164
"CM7.ssp3","ssp3",33001,"2080s",-13.963179916318,-15.2187394525599
"CM8.ssp3","ssp3",33001,"2080s",-16.5752519411862,-13.7239299140296
"CM9.ssp3","ssp3",33001,"2080s",-10.4030744848144,0.928411998904747
"CM10.ssp3","ssp3",33001,"2080s",-7.22274881516587,-5.46429502808308
"CM11.ssp3","ssp3",33001,"2080s",-4.65353756382203,-10.8205515845259
"CM12.ssp3","ssp3",33001,"2080s",-3.88668759528596,-7.35318508163281
"CM1.ssp5","ssp5",33001,"2080s",-17.2393696303864,-25.1220495288332
"CM2.ssp5","ssp5",33001,"2080s",-18.5102292617141,-23.6269160762513
"CM3.ssp5","ssp5",33001,"2080s",-10.6668840425221,-16.1528417088372
"CM4.ssp5","ssp5",33001,"2080s",-5.74040520507329,-27.9989242990383
"CM5.ssp5","ssp5",33001,"2080s",-19.890436466867,-33.0775041020238
"CM6.ssp5","ssp5",33001,"2080s",-16.6472300774961,-22.7028512633032
"CM7.ssp5","ssp5",33001,"2080s",-19.6348117154812,-18.3974472181783
"CM8.ssp5","ssp5",33001,"2080s",-15.0041301833801,-11.0719003380904
"CM9.ssp5","ssp5",33001,"2080s",-8.187540288972,-1.62924266604495
"CM10.ssp5","ssp5",33001,"2080s",-10.6185864413765,-5.56674175489483
"CM11.ssp5","ssp5",33001,"2080s",-5.15702823799103,-8.38355791472104
"CM12.ssp5","ssp5",33001,"2080s",-7.4390659721814,-13.0671575746274
"CM1.ssp1","ssp1",34001,"2080s",2.58943045498756,-5.24522233184973
"CM2.ssp1","ssp1",34001,"2080s",-0.0377159236629636,-2.00266071221461
"CM3.ssp1","ssp1",34001,"2080s",0.637602728882118,-6.62942916524953
"CM4.ssp1","ssp1",34001,"2080s",6.14904185835791,-16.4830173530225
"CM5.ssp1","ssp1",34001,"2080s",-3.69371952968168,-11.9856233771358
"CM6.ssp1","ssp1",34001,"2080s",-7.2581138622236,-9.5487671902651
"CM7.ssp1","ssp1",34001,"2080s",-1.82644331950298,0.371251071273508
"CM8.ssp1","ssp1",34001,"2080s",-8.34410560489575,-12.9811158102702
"CM9.ssp1","ssp1",34001,"2080s",-0.407868690916729,-4.13489027902386
"CM10.ssp1","ssp1",34001,"2080s",4.20673987793423,-0.00735830500704833
"CM11.ssp1","ssp1",34001,"2080s",1.66717903847518,-0.668556588734098
"CM12.ssp1","ssp1",34001,"2080s",-1.20683542508686,-3.99190815836067
"CM1.ssp3","ssp3",34001,"2080s",-8.25462012320328,-13.9930217633688
"CM2.ssp3","ssp3",34001,"2080s",-12.1117233370348,-16.8230940638201
"CM3.ssp3","ssp3",34001,"2080s",-8.75804199830164,-14.7065863347894
"CM4.ssp3","ssp3",34001,"2080s",-6.17385160535243,-24.3665548649616
"CM5.ssp3","ssp3",34001,"2080s",-13.5574992830513,-28.0377629464723
"CM6.ssp3","ssp3",34001,"2080s",-10.2405453753595,-14.8918376834214
"CM7.ssp3","ssp3",34001,"2080s",-7.52932659338582,-9.08870997060255
"CM8.ssp3","ssp3",34001,"2080s",-13.5741088671059,-11.3922649225848
"CM9.ssp3","ssp3",34001,"2080s",-9.23165535523448,-10.6647356918229
"CM10.ssp3","ssp3",34001,"2080s",-7.80103595529777,-9.0928240964725
"CM11.ssp3","ssp3",34001,"2080s",-6.50481781089297,-14.0513783288616
"CM12.ssp3","ssp3",34001,"2080s",-1.65283982131462,-3.18825630185299
"CM1.ssp5","ssp5",34001,"2080s",-12.9082459742786,-18.623325385913
"CM2.ssp5","ssp5",34001,"2080s",-14.5662405644407,-20.1379766043394
"CM3.ssp5","ssp5",34001,"2080s",-6.91863728608644,-14.9600150451176
"CM4.ssp5","ssp5",34001,"2080s",-3.30886516981193,-25.5138787268443
"CM5.ssp5","ssp5",34001,"2080s",-14.6443934614282,-31.5866472942055
"CM6.ssp5","ssp5",34001,"2080s",-13.4101437225324,-22.4305967032161
"CM7.ssp5","ssp5",34001,"2080s",-11.6671547611035,-14.6787357521177
"CM8.ssp5","ssp5",34001,"2080s",-12.6334758587725,-8.99173086011533
"CM9.ssp5","ssp5",34001,"2080s",-9.71928016640904,-9.77464747786229
"CM10.ssp5","ssp5",34001,"2080s",-9.51482113997381,-9.62930757510468
"CM11.ssp5","ssp5",34001,"2080s",-5.99402253101973,-8.83739786869152
"CM12.ssp5","ssp5",34001,"2080s",-7.33815500248174,-9.37875169496433
"CM1.ssp1","ssp1",35002,"2080s",3.07995484722673,-2.6977112131968
"CM2.ssp1","ssp1",35002,"2080s",-0.172980131464893,-0.915960622603155
"CM3.ssp1","ssp1",35002,"2080s",1.00117019893382,-7.23717282622668
"CM4.ssp1","ssp1",35002,"2080s",5.27742114187537,-14.796269556552
"CM5.ssp1","ssp1",35002,"2080s",-5.16435124707023,-12.5432264940847
"CM6.ssp1","ssp1",35002,"2080s",-9.91301562362956,-10.4639214145082
"CM7.ssp1","ssp1",35002,"2080s",-5.20078102532277,-3.34823457657437
"CM8.ssp1","ssp1",35002,"2080s",-11.1670740803651,-13.2799214781299
"CM9.ssp1","ssp1",35002,"2080s",-0.390110501401445,-2.97324131027179
"CM10.ssp1","ssp1",35002,"2080s",3.53892519320862,4.33663245488277
"CM11.ssp1","ssp1",35002,"2080s",-1.81341326339453,-0.890096113143168
"CM12.ssp1","ssp1",35002,"2080s",-3.66911463982787,-7.72224306136137
"CM1.ssp3","ssp3",35002,"2080s",-11.2939330744064,-11.9976974365832
"CM2.ssp3","ssp3",35002,"2080s",-17.082624982795,-19.3365016208555
"CM3.ssp3","ssp3",35002,"2080s",-12.7995288610828,-14.192252878165
"CM4.ssp3","ssp3",35002,"2080s",-10.7446183330401,-22.5330255275747
"CM5.ssp3","ssp3",35002,"2080s",-19.2424053101299,-29.8655627475153
"CM6.ssp3","ssp3",35002,"2080s",-15.5874019471382,-16.1144521254534
"CM7.ssp3","ssp3",35002,"2080s",-11.8152784294731,-11.7717772092564
"CM8.ssp3","ssp3",35002,"2080s",-18.9835089766408,-13.8575517013933
"CM9.ssp3","ssp3",35002,"2080s",-15.7433094434017,-12.6775515306827
"CM10.ssp3","ssp3",35002,"2080s",-7.43741234744725,-5.17984934026281
"CM11.ssp3","ssp3",35002,"2080s",-10.6346946421881,-13.3440016944968
"CM12.ssp3","ssp3",35002,"2080s",-3.0574177143162,-7.31951860749984
"CM1.ssp5","ssp5",35002,"2080s",-18.7785792182448,-19.1025995437984
"CM2.ssp5","ssp5",35002,"2080s",-20.0199392151538,-23.1504767306555
"CM3.ssp5","ssp5",35002,"2080s",-8.46443895462227,-16.039410578782
"CM4.ssp5","ssp5",35002,"2080s",-5.34404863058052,-23.4917666463193
"CM5.ssp5","ssp5",35002,"2080s",-21.5551743853631,-33.8806314326426
"CM6.ssp5","ssp5",35002,"2080s",-19.6143857896282,-24.9364309026052
"CM7.ssp5","ssp5",35002,"2080s",-19.5998002028244,-17.8282193928696
"CM8.ssp5","ssp5",35002,"2080s",-17.6202116581861,-11.3580264442236
"CM9.ssp5","ssp5",35002,"2080s",-18.0760769310829,-15.0452185168102
"CM10.ssp5","ssp5",35002,"2080s",-11.5477575866082,-4.9110063854086
"CM11.ssp5","ssp5",35002,"2080s",-9.92131884600975,-8.80928367736417
"CM12.ssp5","ssp5",35002,"2080s",-7.49719935273931,-12.5719912427777
"CM1.ssp1","ssp1",35005,"2080s",3.70419963277692,-1.88397568451978
"CM2.ssp1","ssp1",35005,"2080s",-2.47420839437712,0.716783124682786
"CM3.ssp1","ssp1",35005,"2080s",2.08297284957251,-7.00114973192669
"CM4.ssp1","ssp1",35005,"2080s",5.27774711191317,-2.08620537629562
"CM5.ssp1","ssp1",35005,"2080s",-3.90584496027576,-11.1871383135134
"CM6.ssp1","ssp1",35005,"2080s",-10.2412009475944,-9.61110676882639
"CM7.ssp1","ssp1",35005,"2080s",-5.8802707172182,-3.30315486505572
"CM8.ssp1","ssp1",35005,"2080s",-7.00593290954639,-12.522050602679
"CM9.ssp1","ssp1",35005,"2080s",0.0576284951374717,-1.30481514440914
"CM10.ssp1","ssp1",35005,"2080s",5.46676331423135,-2.27333109003228
"CM11.ssp1","ssp1",35005,"2080s",-2.22440590248774,-2.80737844431516
"CM12.ssp1","ssp1",35005,"2080s",-3.6302785803317,-5.58842662752732
"CM1.ssp3","ssp3",35005,"2080s",-8.14870358871016,-12.4604266608967
"CM2.ssp3","ssp3",35005,"2080s",-12.53545734895,-14.208901559953
"CM3.ssp3","ssp3",35005,"2080s",-9.26436753379988,-13.5715790440182
"CM4.ssp3","ssp3",35005,"2080s",-8.66988967940022,-9.98314840286288
"CM5.ssp3","ssp3",35005,"2080s",-14.2076270122715,-27.5701338924247
"CM6.ssp3","ssp3",35005,"2080s",-12.5267279202848,-15.8385818939126
"CM7.ssp3","ssp3",35005,"2080s",-11.4898459326725,-13.8407818123983
"CM8.ssp3","ssp3",35005,"2080s",-11.3511745590125,-12.8863313143804
"CM9.ssp3","ssp3",35005,"2080s",-12.8810966230932,-13.3453023714261
"CM10.ssp3","ssp3",35005,"2080s",-7.20510710499328,-11.1669292096835
"CM11.ssp3","ssp3",35005,"2080s",-8.90081795962666,-12.7063097825849
"CM12.ssp3","ssp3",35005,"2080s",-3.69208532149536,-5.61302441293683
"CM1.ssp5","ssp5",35005,"2080s",-11.7675972217805,-18.0608749343995
"CM2.ssp5","ssp5",35005,"2080s",-16.3998527024193,-18.1176245556974
"CM3.ssp5","ssp5",35005,"2080s",-4.5779856148839,-15.7962471246147
"CM4.ssp5","ssp5",35005,"2080s",-4.39303995391739,-12.5467217214046
"CM5.ssp5","ssp5",35005,"2080s",-15.4663165213367,-31.1186106952393
"CM6.ssp5","ssp5",35005,"2080s",-15.5918529309328,-23.1057539945119
"CM7.ssp5","ssp5",35005,"2080s",-14.9844564536392,-17.8008296150519
"CM8.ssp5","ssp5",35005,"2080s",-11.3897412283156,-10.0163071810408
"CM9.ssp5","ssp5",35005,"2080s",-15.2738071311674,-15.0400830645209
"CM10.ssp5","ssp5",35005,"2080s",-10.319077817542,-12.1641565815744
"CM11.ssp5","ssp5",35005,"2080s",-8.07959601473999,-9.00399103007143
"CM12.ssp5","ssp5",35005,"2080s",-9.23647530251418,-12.1433586972165
"CM1.ssp1","ssp1",36015,"2080s",2.76478178218602,-0.90366847170804
"CM2.ssp1","ssp1",36015,"2080s",-0.44391246159356,0.397171524220964
"CM3.ssp1","ssp1",36015,"2080s",1.4412598148451,-6.81066940262617
"CM4.ssp1","ssp1",36015,"2080s",5.09902973928038,-4.32558444499938
"CM5.ssp1","ssp1",36015,"2080s",-3.6248326096906,-11.1855700341638
"CM6.ssp1","ssp1",36015,"2080s",-8.38644942424388,-8.1978524208236
"CM7.ssp1","ssp1",36015,"2080s",-4.39074331633442,-2.39474641798106
"CM8.ssp1","ssp1",36015,"2080s",-5.79606405924907,-11.5466152587657
"CM9.ssp1","ssp1",36015,"2080s",0.132489125137013,-2.98022336398733
"CM10.ssp1","ssp1",36015,"2080s",1.68163170524034,2.1880417837449
"CM11.ssp1","ssp1",36015,"2080s",-1.20906934716046,-2.6703314742267
"CM12.ssp1","ssp1",36015,"2080s",-4.19742610663274,-7.87094183746883
"CM1.ssp3","ssp3",36015,"2080s",-6.47413988397174,-10.4611228044725
"CM2.ssp3","ssp3",36015,"2080s",-8.81510244858722,-11.5473327177198
"CM3.ssp3","ssp3",36015,"2080s",-7.67150503647693,-12.1235204537573
"CM4.ssp3","ssp3",36015,"2080s",-5.96704270847247,-11.2473869960882
"CM5.ssp3","ssp3",36015,"2080s",-10.7587472787724,-25.8765615941014
"CM6.ssp3","ssp3",36015,"2080s",-9.78833197954992,-14.2267158592892
"CM7.ssp3","ssp3",36015,"2080s",-9.018119301499,-10.4624586758375
"CM8.ssp3","ssp3",36015,"2080s",-8.62871976941723,-11.2728459182993
"CM9.ssp3","ssp3",36015,"2080s",-10.5956976502058,-12.2274215408472
"CM10.ssp3","ssp3",36015,"2080s",-3.56838764610264,-6.53331868474772
"CM11.ssp3","ssp3",36015,"2080s",-6.84158079000896,-11.1790439163862
"CM12.ssp3","ssp3",36015,"2080s",-1.92454102112634,-5.03806878732705
"CM1.ssp5","ssp5",36015,"2080s",-9.00548622533906,-14.4192816205742
"CM2.ssp5","ssp5",36015,"2080s",-12.3258751013176,-14.2512477917284
"CM3.ssp5","ssp5",36015,"2080s",-3.82586750172682,-14.3479213027087
"CM4.ssp5","ssp5",36015,"2080s",-2.81460612757897,-13.1182717336966
"CM5.ssp5","ssp5",36015,"2080s",-11.7244652590948,-29.1814112177902
"CM6.ssp5","ssp5",36015,"2080s",-12.1515600363133,-21.2586665046084
"CM7.ssp5","ssp5",36015,"2080s",-11.5921032297945,-14.1363763624014
"CM8.ssp5","ssp5",36015,"2080s",-8.59245261409837,-8.76062697340937
"CM9.ssp5","ssp5",36015,"2080s",-12.411645313569,-13.3351381846338
"CM10.ssp5","ssp5",36015,"2080s",-7.0245375029027,-7.24456006421226
"CM11.ssp5","ssp5",36015,"2080s",-6.10035927045659,-7.15036195605167
"CM12.ssp5","ssp5",36015,"2080s",-4.12105784188942,-12.640790911655
"CM1.ssp1","ssp1",36019,"2080s",10.8948636720548,-0.302620059617276
"CM2.ssp1","ssp1",36019,"2080s",7.48855629275318,7.57160093557584
"CM3.ssp1","ssp1",36019,"2080s",6.1749004721449,-9.76745767196234
"CM4.ssp1","ssp1",36019,"2080s",34.3100445930672,-0.704659289153038
"CM5.ssp1","ssp1",36019,"2080s",-10.7937396932076,-24.1193651190934
"CM6.ssp1","ssp1",36019,"2080s",-36.3529108137006,-22.5584218792184
"CM7.ssp1","ssp1",36019,"2080s",-16.9408536339301,-2.84005996613453
"CM8.ssp1","ssp1",36019,"2080s",-23.3822515968198,-21.8427306691226
"CM9.ssp1","ssp1",36019,"2080s",2.7979332031196,-0.774857357982104
"CM10.ssp1","ssp1",36019,"2080s",13.7069942357907,-6.27037504623368
"CM11.ssp1","ssp1",36019,"2080s",-0.772662738819061,-7.42512628267417
"CM12.ssp1","ssp1",36019,"2080s",-9.83614554299393,-8.24280522489161
"CM1.ssp3","ssp3",36019,"2080s",-27.4152293793265,-31.1895327476601
"CM2.ssp3","ssp3",36019,"2080s",-19.0659877590907,-25.4327342060464
"CM3.ssp3","ssp3",36019,"2080s",-21.1703096704421,-24.9867460877738
"CM4.ssp3","ssp3",36019,"2080s",-11.1212747731452,-19.4215880373667
"CM5.ssp3","ssp3",36019,"2080s",-37.6652111833667,-53.4143882595734
"CM6.ssp3","ssp3",36019,"2080s",-36.7185291695855,-36.8655632102238
"CM7.ssp3","ssp3",36019,"2080s",-35.8913654645485,-35.8915324737225
"CM8.ssp3","ssp3",36019,"2080s",-31.5360149730279,-26.8165018260977
"CM9.ssp3","ssp3",36019,"2080s",-37.590130119841,-30.8364574515624
"CM10.ssp3","ssp3",36019,"2080s",-22.3135664197855,-23.7187571729483
"CM11.ssp3","ssp3",36019,"2080s",-20.0449295533905,-29.8281680936742
"CM12.ssp3","ssp3",36019,"2080s",-5.22448814818304,-14.0909240190458
"CM1.ssp5","ssp5",36019,"2080s",-32.8715963140462,-39.979707069812
"CM2.ssp5","ssp5",36019,"2080s",-35.793397077047,-35.9720181905518
"CM3.ssp5","ssp5",36019,"2080s",-10.9086884097681,-25.4640491655219
"CM4.ssp5","ssp5",36019,"2080s",0.904420130798839,-20.2165177010073
"CM5.ssp5","ssp5",36019,"2080s",-40.1461014827952,-56.0746639223871
"CM6.ssp5","ssp5",36019,"2080s",-46.0574666027603,-47.454448667709
"CM7.ssp5","ssp5",36019,"2080s",-41.8914192706582,-41.7490919886995
"CM8.ssp5","ssp5",36019,"2080s",-30.2915516170161,-19.480737368965
"CM9.ssp5","ssp5",36019,"2080s",-39.5730651484298,-32.4624063168433
"CM10.ssp5","ssp5",36019,"2080s",-25.836832623622,-33.6066610612211
"CM11.ssp5","ssp5",36019,"2080s",-20.3484133379379,-26.2991895207005
"CM12.ssp5","ssp5",36019,"2080s",-20.7160411175274,-19.5629222562036
"CM1.ssp1","ssp1",38001,"2080s",0.819461180822632,-0.948005200591885
"CM2.ssp1","ssp1",38001,"2080s",-1.14874705554541,-2.18060329721834
"CM3.ssp1","ssp1",38001,"2080s",-0.60222555486082,-6.60628835258247
"CM4.ssp1","ssp1",38001,"2080s",-1.33072589281556,-4.49412586618188
"CM5.ssp1","ssp1",38001,"2080s",-6.17259241256725,-13.1854538900903
"CM6.ssp1","ssp1",38001,"2080s",-12.9429192650467,-7.51965514597735
"CM7.ssp1","ssp1",38001,"2080s",-8.50101974642619,-4.4887816490213
"CM8.ssp1","ssp1",38001,"2080s",-12.1546235076253,-9.40942907658681
"CM9.ssp1","ssp1",38001,"2080s",0.0990621090742141,-1.55353304138683
"CM10.ssp1","ssp1",38001,"2080s",2.36113242289396,0.991795773269468
"CM11.ssp1","ssp1",38001,"2080s",-3.57806778706224,-1.89049742400542
"CM12.ssp1","ssp1",38001,"2080s",-9.45794541223684,-9.50181668584066
"CM1.ssp3","ssp3",38001,"2080s",-13.5243565413783,-11.2749018051431
"CM2.ssp3","ssp3",38001,"2080s",-19.7015994773776,-19.4893082042453
"CM3.ssp3","ssp3",38001,"2080s",-17.7738809934606,-12.7545059424674
"CM4.ssp3","ssp3",38001,"2080s",-18.6422684732505,-11.8399852608926
"CM5.ssp3","ssp3",38001,"2080s",-23.1201780344727,-29.906374047929
"CM6.ssp3","ssp3",38001,"2080s",-15.6676940721095,-13.1168020588332
"CM7.ssp3","ssp3",38001,"2080s",-14.9534884267363,-12.0160626310744
"CM8.ssp3","ssp3",38001,"2080s",-18.3535852737759,-11.8953395675382
"CM9.ssp3","ssp3",38001,"2080s",-12.5653064106185,-7.01130791416162
"CM10.ssp3","ssp3",38001,"2080s",-6.76308117231856,-7.32688453213502
"CM11.ssp3","ssp3",38001,"2080s",-14.4915970331424,-12.7469160770166
"CM12.ssp3","ssp3",38001,"2080s",-9.07961875633951,-7.56326019813345
"CM1.ssp5","ssp5",38001,"2080s",-23.1876005685959,-18.7456123689194
"CM2.ssp5","ssp5",38001,"2080s",-21.0887029739368,-21.5200229540158
"CM3.ssp5","ssp5",38001,"2080s",-9.11142348068506,-13.8948711153309
"CM4.ssp5","ssp5",38001,"2080s",-10.7212366717884,-11.8942519489318
"CM5.ssp5","ssp5",38001,"2080s",-27.1030798629478,-33.3645782531441
"CM6.ssp5","ssp5",38001,"2080s",-19.1455809619382,-23.8657850614808
"CM7.ssp5","ssp5",38001,"2080s",-25.9212962527843,-18.5197164601529
"CM8.ssp5","ssp5",38001,"2080s",-17.6589694687296,-9.90389449791102
"CM9.ssp5","ssp5",38001,"2080s",-12.6059022874894,-12.2338628610384
"CM10.ssp5","ssp5",38001,"2080s",-12.8049716127052,-10.5440319797219
"CM11.ssp5","ssp5",38001,"2080s",-13.6738334428692,-9.5349203383624
"CM12.ssp5","ssp5",38001,"2080s",-14.0597411379412,-14.4652105218673
"CM1.ssp1","ssp1",39009,"2080s",-0.136597989510613,-7.48839988806474
"CM2.ssp1","ssp1",39009,"2080s",-2.56300488205368,-2.38411897539294
"CM3.ssp1","ssp1",39009,"2080s",2.58703309273971,-7.53103027925499
"CM4.ssp1","ssp1",39009,"2080s",10.7239377033659,-13.9636193249556
"CM5.ssp1","ssp1",39009,"2080s",-5.21067322188652,-12.6748697935866
"CM6.ssp1","ssp1",39009,"2080s",-12.1580129507061,-9.72440077157891
"CM7.ssp1","ssp1",39009,"2080s",-11.2299733445049,-5.57043880602245
"CM8.ssp1","ssp1",39009,"2080s",-10.8783926324136,-9.70487508973391
"CM9.ssp1","ssp1",39009,"2080s",4.6295981994613,0.797699160406908
"CM10.ssp1","ssp1",39009,"2080s",2.18639545961713,2.63542315709944
"CM11.ssp1","ssp1",39009,"2080s",5.79525412123602,1.02969740567073
"CM12.ssp1","ssp1",39009,"2080s",-7.08832776365647,-8.96348386739004
"CM1.ssp3","ssp3",39009,"2080s",-5.51589120606365,-17.7764392258983
"CM2.ssp3","ssp3",39009,"2080s",-16.1958099371051,-19.9622272929505
"CM3.ssp3","ssp3",39009,"2080s",-12.1209193773701,-15.3653332705358
"CM4.ssp3","ssp3",39009,"2080s",-6.97571294171225,-22.8314551186485
"CM5.ssp3","ssp3",39009,"2080s",-18.854330017377,-29.3650237267843
"CM6.ssp3","ssp3",39009,"2080s",-15.3287854531552,-16.226289284218
"CM7.ssp3","ssp3",39009,"2080s",-16.6602007054044,-17.439536287862
"CM8.ssp3","ssp3",39009,"2080s",-16.4541308095761,-11.0930036820954
"CM9.ssp3","ssp3",39009,"2080s",-7.91100616167952,-8.21801950846265
"CM10.ssp3","ssp3",39009,"2080s",-7.12748915559327,-6.72689378115685
"CM11.ssp3","ssp3",39009,"2080s",-5.08609279620476,-7.74717065963343
"CM12.ssp3","ssp3",39009,"2080s",-5.19363408154809,-6.82466615012229
"CM1.ssp5","ssp5",39009,"2080s",-16.9833767452271,-25.2329663512301
"CM2.ssp5","ssp5",39009,"2080s",-18.5051826005366,-21.5353904259866
"CM3.ssp5","ssp5",39009,"2080s",-7.36179667769195,-15.4908832562275
"CM4.ssp5","ssp5",39009,"2080s",-0.665751832165818,-21.9309078208865
"CM5.ssp5","ssp5",39009,"2080s",-20.9692360787353,-33.3767250769022
"CM6.ssp5","ssp5",39009,"2080s",-18.371723495257,-25.537159532762
"CM7.ssp5","ssp5",39009,"2080s",-21.979095063473,-23.8527802233839
"CM8.ssp5","ssp5",39009,"2080s",-15.40951646577,-9.36981769375522
"CM9.ssp5","ssp5",39009,"2080s",-9.02320776297827,-11.0793401231427
